symbol,timestamp,open,high,low,close,volume,trade_count,vwap
NVDA,2023-11-20 05:00:00+00:00,493.53,505.425,491.84,504.25,519180.0,9312.0,498.742816
NVDA,2023-11-21 05:00:00+00:00,500.05,504.97,492.29,499.93,552936.0,10217.0,498.309619
NVDA,2023-11-22 05:00:00+00:00,498.7,503.22,477.66,487.06,858012.0,13805.0,487.247386
NVDA,2023-11-24 05:00:00+00:00,484.525,489.19,477.49,477.58,224087.0,4654.0,481.418739
NVDA,2023-11-27 05:00:00+00:00,477.885,485.27,476.59,482.61,396781.0,10055.0,482.11873
NVDA,2023-11-28 05:00:00+00:00,482.36,483.14,474.885,478.2,345188.0,6397.0,478.223154
NVDA,2023-11-29 05:00:00+00:00,483.71,487.465,479.05,481.19,345171.0,6434.0,482.516426
NVDA,2023-11-30 05:00:00+00:00,479.99,481.035,464.35,467.71,591960.0,10184.0,469.186902
NVDA,2023-12-01 05:00:00+00:00,465.185,471.73,461.99,467.51,397058.0,7155.0,467.406571
NVDA,2023-12-04 05:00:00+00:00,460.42,460.42,450.13,455.03,500539.0,8873.0,454.685297
NVDA,2023-12-05 05:00:00+00:00,454.61,465.98,452.88,465.86,374198.0,7043.0,461.856274
NVDA,2023-12-06 05:00:00+00:00,472.18,473.76,454.15,455.13,338424.0,6886.0,462.527202
NVDA,2023-12-07 05:00:00+00:00,457.23,466.28,456.08,465.925,312244.0,5837.0,462.792215
NVDA,2023-12-08 05:00:00+00:00,466.64,477.28,465.96,475.03,265988.0,5524.0,473.468452
NVDA,2023-12-11 05:00:00+00:00,474.865,474.865,458.455,466.22,578352.0,9470.0,464.795989
NVDA,2023-12-12 05:00:00+00:00,460.625,476.63,460.625,476.63,469740.0,7776.0,471.578528
NVDA,2023-12-13 05:00:00+00:00,476.6,485.87,476.6,480.96,492857.0,7808.0,481.637272
NVDA,2023-12-14 05:00:00+00:00,483.6,486.66,474.31,483.5,532517.0,9713.0,481.053413
NVDA,2023-12-15 05:00:00+00:00,482.86,494.02,481.25,489.17,432889.0,7684.0,489.67182
NVDA,2023-12-18 05:00:00+00:00,493.91,504.21,491.66,500.76,436298.0,8518.0,499.301185
NVDA,2023-12-19 05:00:00+00:00,494.21,497.0,489.0,495.97,969126.0,15191.0,493.015785
NVDA,2023-12-20 05:00:00+00:00,496.64,499.95,481.175,481.36,417786.0,7154.0,491.652234
NVDA,2023-12-21 05:00:00+00:00,488.325,490.75,484.335,489.84,324013.0,6774.0,487.33935
NVDA,2023-12-22 05:00:00+00:00,491.845,493.61,484.88,488.29,201966.0,4742.0,489.328039
NVDA,2023-12-26 05:00:00+00:00,489.815,495.97,489.69,492.82,187514.0,3684.0,493.676949
NVDA,2023-12-27 05:00:00+00:00,495.05,496.75,490.95,494.23,167205.0,4313.0,493.598844
NVDA,2023-12-28 05:00:00+00:00,496.61,498.8,494.25,495.49,255281.0,6908.0,496.232892
NVDA,2023-12-29 05:00:00+00:00,498.13,499.9,487.78,495.23,310062.0,8102.0,494.995349
NVDA,2024-01-02 05:00:00+00:00,491.945,492.36,476.2,481.96,417334.0,9285.0,479.911596
NVDA,2024-01-03 05:00:00+00:00,474.34,481.76,473.2,475.9,387565.0,7009.0,477.093465
NVDA,2024-01-04 05:00:00+00:00,478.06,484.97,475.105,480.0,311008.0,8984.0,481.307286
NVDA,2024-01-05 05:00:00+00:00,484.79,495.46,483.935,490.9,430252.0,8238.0,490.061415
NVDA,2024-01-08 05:00:00+00:00,495.27,522.725,494.935,522.47,812045.0,13319.0,512.955196
NVDA,2024-01-09 05:00:00+00:00,523.775,543.12,516.9,531.31,685543.0,12509.0,530.39761
NVDA,2024-01-10 05:00:00+00:00,536.33,545.965,535.03,543.49,474400.0,8765.0,541.556001
NVDA,2024-01-11 05:00:00+00:00,549.47,553.38,535.82,548.26,489465.0,9356.0,545.63139
NVDA,2024-01-12 05:00:00+00:00,546.085,549.6,543.4,547.06,276181.0,5457.0,546.73957
NVDA,2024-01-16 05:00:00+00:00,550.11,568.14,549.02,563.815,460078.0,9135.0,561.736832
NVDA,2024-01-17 05:00:00+00:00,563.42,564.1,547.64,560.62,547202.0,8643.0,556.374593
NVDA,2024-01-18 05:00:00+00:00,572.78,576.0,561.3,571.1,539820.0,9075.0,570.71942
NVDA,2024-01-19 05:00:00+00:00,579.74,594.965,572.25,594.875,568158.0,8555.0,584.844436
NVDA,2024-01-22 05:00:00+00:00,600.54,603.3,590.7,596.57,620025.0,10372.0,597.442408
NVDA,2024-01-23 05:00:00+00:00,595.215,599.1,586.36,598.59,323713.0,6154.0,594.152361
NVDA,2024-01-24 05:00:00+00:00,603.35,628.35,599.51,613.88,537512.0,10233.0,615.893495
NVDA,2024-01-25 05:00:00+00:00,623.375,626.88,608.62,616.6,437119.0,8728.0,619.091056
NVDA,2024-01-26 05:00:00+00:00,609.745,617.81,605.975,610.02,341626.0,7247.0,611.664363
NVDA,2024-01-29 05:00:00+00:00,612.33,624.83,609.33,624.79,320207.0,6372.0,617.808434
NVDA,2024-01-30 05:00:00+00:00,629.495,634.8,622.63,627.86,430689.0,7558.0,629.278376
NVDA,2024-01-31 05:00:00+00:00,613.36,622.45,607.0,615.15,499722.0,8622.0,615.41888
NVDA,2024-02-01 05:00:00+00:00,621.37,631.86,616.67,630.25,442083.0,6700.0,624.396206
NVDA,2024-02-02 05:00:00+00:00,639.81,665.815,636.9,661.58,596655.0,9297.0,655.726357
NVDA,2024-02-05 05:00:00+00:00,682.25,694.92,672.35,693.12,697473.0,12541.0,686.439161
NVDA,2024-02-06 05:00:00+00:00,696.66,697.39,663.0,682.19,871364.0,14398.0,677.747678
NVDA,2024-02-07 05:00:00+00:00,683.3,702.18,676.15,701.02,460189.0,8004.0,692.432284
NVDA,2024-02-08 05:00:00+00:00,700.755,707.54,694.9,696.72,371222.0,7272.0,700.901134
NVDA,2024-02-09 05:00:00+00:00,705.13,721.83,702.43,721.055,406265.0,7249.0,714.854892
NVDA,2024-02-12 05:00:00+00:00,725.81,745.88,712.94,722.98,664411.0,10601.0,728.298901
NVDA,2024-02-13 05:00:00+00:00,704.125,734.44,696.89,721.8,509992.0,10554.0,719.523575
NVDA,2024-02-14 05:00:00+00:00,732.31,742.155,719.695,738.56,532855.0,8890.0,732.121481
NVDA,2024-02-15 05:00:00+00:00,739.0,739.42,724.14,726.83,555270.0,9458.0,730.257243
NVDA,2024-02-16 05:00:00+00:00,740.2,743.99,725.07,725.62,475345.0,7940.0,734.175113
