symbol,timestamp,open,high,low,close,volume,trade_count,vwap
META,2023-05-11 04:00:00+00:00,233.035,238.13,232.355,235.8,470349.0,7444.0,236.530481
META,2023-05-12 04:00:00+00:00,236.67,236.86,231.45,233.77,292975.0,4515.0,233.7376
META,2023-05-15 04:00:00+00:00,236.89,240.21,235.39,238.89,410409.0,5892.0,238.707766
META,2023-05-16 04:00:00+00:00,235.63,239.635,235.56,238.82,222830.0,4051.0,237.993448
META,2023-05-17 04:00:00+00:00,238.38,243.8,238.18,242.46,569671.0,6469.0,241.631319
META,2023-05-18 04:00:00+00:00,241.36,247.08,241.35,246.87,272670.0,4946.0,243.998619
META,2023-05-19 04:00:00+00:00,246.85,248.585,243.52,245.615,293148.0,4769.0,245.394813
META,2023-05-22 04:00:00+00:00,245.38,253.5,245.23,248.33,546370.0,6946.0,250.374676
META,2023-05-23 04:00:00+00:00,247.055,251.55,246.71,246.77,338172.0,5707.0,248.642721
META,2023-05-24 04:00:00+00:00,245.23,249.45,245.0,249.15,293960.0,4965.0,247.126659
META,2023-05-25 04:00:00+00:00,253.47,255.62,249.17,252.64,535052.0,12656.0,252.720439
META,2023-05-26 04:00:00+00:00,252.95,262.3,252.73,262.0,416868.0,7317.0,259.214752
META,2023-05-30 04:00:00+00:00,265.62,268.6,261.385,262.61,578245.0,7268.0,265.004499
META,2023-05-31 04:00:00+00:00,260.11,265.0,258.66,264.91,336594.0,5483.0,262.924995
META,2023-06-01 04:00:00+00:00,266.8,273.975,266.8,272.56,638252.0,9233.0,270.607797
META,2023-06-02 04:00:00+00:00,272.66,275.31,271.155,272.47,523829.0,7806.0,273.365821
META,2023-06-05 04:00:00+00:00,270.345,275.56,269.77,271.42,397004.0,5471.0,272.385709
META,2023-06-06 04:00:00+00:00,270.08,276.54,269.76,271.11,395083.0,5693.0,273.480763
META,2023-06-07 04:00:00+00:00,271.485,274.225,262.87,263.54,541375.0,6943.0,268.851674
META,2023-06-08 04:00:00+00:00,260.715,267.6,259.01,264.58,454819.0,6265.0,263.65809
META,2023-06-09 04:00:00+00:00,262.59,267.88,261.765,264.93,304858.0,5230.0,265.282137
META,2023-06-12 04:00:00+00:00,267.275,271.68,265.45,271.095,347205.0,5969.0,269.221623
META,2023-06-13 04:00:00+00:00,274.95,275.59,269.22,271.37,356513.0,5016.0,272.285908
META,2023-06-14 04:00:00+00:00,271.84,274.95,268.42,273.39,300933.0,5012.0,272.516677
META,2023-06-15 04:00:00+00:00,272.13,283.98,271.6,281.89,725302.0,10647.0,279.032691
META,2023-06-16 04:00:00+00:00,284.5,287.85,280.3,281.41,597839.0,8355.0,283.772095
META,2023-06-20 04:00:00+00:00,278.74,284.79,276.22,284.5,703867.0,9182.0,281.706636
META,2023-06-21 04:00:00+00:00,283.89,283.945,278.435,281.67,481363.0,6372.0,281.027099
META,2023-06-22 04:00:00+00:00,279.23,285.2,277.88,284.84,515151.0,8013.0,281.368848
META,2023-06-23 04:00:00+00:00,281.585,289.66,279.02,288.66,576715.0,7506.0,284.549336
META,2023-06-26 04:00:00+00:00,288.635,289.73,277.62,278.5,708099.0,10672.0,283.162169
META,2023-06-27 04:00:00+00:00,282.04,289.29,280.76,287.0,689937.0,9439.0,285.406301
META,2023-06-28 04:00:00+00:00,284.69,289.39,284.11,285.3,455383.0,7967.0,286.197419
META,2023-06-29 04:00:00+00:00,284.505,286.455,280.73,281.59,310343.0,5765.0,283.009636
META,2023-06-30 04:00:00+00:00,285.015,289.0,284.685,286.93,361755.0,5296.0,287.187958
META,2023-07-03 04:00:00+00:00,286.605,289.36,284.95,286.07,146915.0,2774.0,286.45274
META,2023-07-05 04:00:00+00:00,287.79,298.12,286.41,294.31,540380.0,10008.0,294.366114
META,2023-07-06 04:00:00+00:00,295.95,298.12,291.355,291.93,714580.0,12393.0,294.376545
META,2023-07-07 04:00:00+00:00,292.17,296.1,288.77,290.5,517582.0,8402.0,292.078346
META,2023-07-10 04:00:00+00:00,295.415,298.12,287.13,294.08,556658.0,9316.0,292.768969
META,2023-07-11 04:00:00+00:00,294.22,300.11,291.98,298.26,521908.0,7964.0,296.65669
META,2023-07-12 04:00:00+00:00,301.92,309.445,300.15,309.2,758845.0,10895.0,306.247279
META,2023-07-13 04:00:00+00:00,313.91,316.17,310.47,313.385,654632.0,10647.0,313.83174
META,2023-07-14 04:00:00+00:00,311.45,314.6,307.38,308.53,746894.0,11146.0,311.833638
META,2023-07-17 04:00:00+00:00,307.22,311.35,304.76,310.56,922784.0,11297.0,308.101016
META,2023-07-18 04:00:00+00:00,310.77,314.05,307.63,312.12,621530.0,11515.0,310.777793
META,2023-07-19 04:00:00+00:00,312.91,318.67,310.57,316.15,425512.0,8556.0,314.930067
META,2023-07-20 04:00:00+00:00,313.675,315.5,302.265,302.57,817226.0,18175.0,307.597863
META,2023-07-21 04:00:00+00:00,304.55,305.22,291.22,294.48,816641.0,12714.0,296.368099
META,2023-07-24 04:00:00+00:00,295.79,297.475,288.37,291.61,622639.0,10427.0,291.765278
META,2023-07-25 04:00:00+00:00,295.235,298.23,292.08,294.465,390066.0,7050.0,294.577112
META,2023-07-26 04:00:00+00:00,301.125,301.66,291.91,298.82,887877.0,15448.0,298.109025
META,2023-07-27 04:00:00+00:00,324.87,325.255,309.9,311.735,1368660.0,23813.0,318.520213
META,2023-07-28 04:00:00+00:00,316.95,326.08,314.35,325.27,637239.0,11837.0,322.774527
META,2023-07-31 04:00:00+00:00,323.37,325.585,317.59,318.58,469291.0,8329.0,321.748876
META,2023-08-01 04:00:00+00:00,317.27,324.07,314.87,322.68,385890.0,6244.0,320.334832
META,2023-08-02 04:00:00+00:00,317.73,318.35,310.73,314.33,430839.0,10697.0,315.207515
META,2023-08-03 04:00:00+00:00,310.49,315.895,310.45,313.215,376230.0,5657.0,313.849468
META,2023-08-04 04:00:00+00:00,314.845,318.22,310.23,310.68,242838.0,6319.0,313.25155
META,2023-08-07 04:00:00+00:00,313.39,317.01,310.61,316.56,208288.0,4220.0,314.22496
META,2023-08-08 04:00:00+00:00,314.4,317.84,310.25,312.71,310364.0,5538.0,312.710874
META,2023-08-09 04:00:00+00:00,312.965,313.54,302.9,305.39,356374.0,7381.0,307.32395
META,2023-08-10 04:00:00+00:00,308.17,312.17,303.95,305.87,213011.0,5996.0,307.873988
META,2023-08-11 04:00:00+00:00,302.655,304.645,300.43,301.695,237240.0,5748.0,302.032508
META,2023-08-14 04:00:00+00:00,301.155,306.2,298.285,306.2,227755.0,3813.0,302.563795
META,2023-08-15 04:00:00+00:00,306.17,306.67,300.04,301.95,188516.0,4653.0,302.698726
META,2023-08-16 04:00:00+00:00,300.195,301.0,294.31,294.31,306423.0,7192.0,297.629966
META,2023-08-17 04:00:00+00:00,293.0,295.74,284.975,285.09,575341.0,9587.0,289.022245
META,2023-08-18 04:00:00+00:00,278.77,285.69,274.5,283.25,726303.0,9252.0,279.798031
META,2023-08-21 04:00:00+00:00,283.23,290.47,282.07,289.88,430019.0,5925.0,287.976554
META,2023-08-22 04:00:00+00:00,292.58,292.58,286.83,287.56,302243.0,4606.0,289.599628
META,2023-08-23 04:00:00+00:00,288.39,297.27,287.69,294.12,243690.0,5379.0,294.541222
META,2023-08-24 04:00:00+00:00,298.735,299.12,286.66,286.66,440917.0,6992.0,290.570029
META,2023-08-25 04:00:00+00:00,286.175,288.015,276.135,285.4,420335.0,6800.0,281.918071
META,2023-08-28 04:00:00+00:00,287.805,291.32,286.06,290.515,270538.0,3813.0,288.822603
META,2023-08-29 04:00:00+00:00,288.7,299.09,288.595,297.84,515872.0,11390.0,295.315144
META,2023-08-30 04:00:00+00:00,297.305,298.255,293.74,295.07,437823.0,6757.0,296.208514
META,2023-08-31 04:00:00+00:00,296.065,301.095,295.83,295.895,225601.0,4493.0,298.431358
META,2023-09-01 04:00:00+00:00,299.245,301.665,294.48,296.49,203910.0,3740.0,297.017025
META,2023-09-05 04:00:00+00:00,297.16,301.39,295.64,300.06,215150.0,4182.0,298.960783
META,2023-09-06 04:00:00+00:00,302.145,303.185,295.74,299.22,304943.0,6180.0,298.862753
META,2023-09-07 04:00:00+00:00,297.84,307.03,292.51,298.77,803272.0,9483.0,298.932155
META,2023-09-08 04:00:00+00:00,299.46,305.215,297.14,297.31,288516.0,4325.0,299.79324
META,2023-09-11 04:00:00+00:00,301.5,309.03,301.32,307.59,461107.0,5510.0,305.774658
META,2023-09-12 04:00:00+00:00,306.41,308.54,300.27,301.76,285963.0,7220.0,302.865555
META,2023-09-13 04:00:00+00:00,302.33,307.12,301.435,305.01,230249.0,3119.0,304.821882
META,2023-09-14 04:00:00+00:00,306.58,312.805,305.31,311.67,388035.0,5522.0,309.77841
META,2023-09-15 04:00:00+00:00,311.47,311.85,299.19,300.36,414566.0,18608.0,302.626887
META,2023-09-18 04:00:00+00:00,298.015,303.5,297.985,302.52,165482.0,3986.0,301.578819
META,2023-09-19 04:00:00+00:00,302.355,305.89,299.82,305.11,260900.0,7225.0,302.928995
META,2023-09-20 04:00:00+00:00,304.85,308.02,299.47,299.61,285375.0,5855.0,303.323127
META,2023-09-21 04:00:00+00:00,295.3,300.12,293.29,295.63,330284.0,4456.0,296.503835
META,2023-09-22 04:00:00+00:00,298.99,305.3,298.27,299.09,397813.0,5798.0,302.078219
META,2023-09-25 04:00:00+00:00,295.85,300.92,293.725,300.84,340338.0,5148.0,298.208951
META,2023-09-26 04:00:00+00:00,297.91,300.055,296.09,299.12,423486.0,6142.0,298.471235
META,2023-09-27 04:00:00+00:00,300.34,301.185,286.905,297.94,806663.0,11856.0,294.568861
META,2023-09-28 04:00:00+00:00,299.005,306.215,296.79,304.01,421554.0,6026.0,302.972966
META,2023-09-29 04:00:00+00:00,307.45,310.52,299.36,300.09,439047.0,5937.0,304.777029
META,2023-10-02 04:00:00+00:00,302.38,307.13,301.77,306.78,374422.0,5949.0,304.778206
META,2023-10-03 04:00:00+00:00,304.27,306.765,299.68,300.86,333235.0,7777.0,301.670395
META,2023-10-04 04:00:00+00:00,299.04,306.735,299.04,305.52,373800.0,6225.0,302.934584
META,2023-10-05 04:00:00+00:00,304.58,306.1,299.52,304.8,337567.0,5644.0,302.386184
META,2023-10-06 04:00:00+00:00,301.66,316.24,300.98,315.41,305086.0,4860.0,311.013665
META,2023-10-09 04:00:00+00:00,312.725,320.21,311.88,318.41,349840.0,5753.0,317.944888
META,2023-10-10 04:00:00+00:00,319.24,324.53,318.24,321.81,419893.0,8936.0,321.509376
META,2023-10-11 04:00:00+00:00,323.16,328.77,323.0,327.83,381815.0,6006.0,326.241746
META,2023-10-12 04:00:00+00:00,327.97,330.49,322.78,324.15,377926.0,7826.0,326.742359
META,2023-10-13 04:00:00+00:00,323.61,324.95,312.52,314.69,384896.0,8809.0,317.48403
META,2023-10-16 04:00:00+00:00,318.68,321.775,315.59,321.09,213123.0,3916.0,319.307882
META,2023-10-17 04:00:00+00:00,318.27,324.36,317.37,324.11,291944.0,5008.0,322.463264
META,2023-10-18 04:00:00+00:00,321.59,325.86,315.66,316.98,203183.0,4217.0,320.086919
META,2023-10-19 04:00:00+00:00,319.66,321.83,311.79,312.73,327504.0,5920.0,316.070244
META,2023-10-20 04:00:00+00:00,314.22,315.2,306.565,308.64,250436.0,4694.0,309.92236
META,2023-10-23 04:00:00+00:00,309.55,317.31,307.385,313.95,282803.0,4932.0,313.77374
META,2023-10-24 04:00:00+00:00,316.96,318.24,310.68,312.57,299020.0,5553.0,314.280452
META,2023-10-25 04:00:00+00:00,309.92,310.83,298.85,299.69,727558.0,13457.0,302.881943
META,2023-10-26 04:00:00+00:00,294.1,294.585,279.46,288.345,2016205.0,24154.0,286.937403
META,2023-10-27 04:00:00+00:00,294.58,299.29,293.05,296.74,595540.0,10998.0,296.129926
META,2023-10-30 04:00:00+00:00,299.65,309.37,299.06,302.56,653526.0,9345.0,303.859381
META,2023-10-31 04:00:00+00:00,303.18,303.54,296.945,301.15,246103.0,4607.0,300.134333
META,2023-11-01 04:00:00+00:00,302.05,312.67,302.05,311.83,412304.0,7622.0,307.628789
META,2023-11-02 04:00:00+00:00,317.555,318.755,308.5,310.88,382169.0,5482.0,311.25685
META,2023-11-03 04:00:00+00:00,312.605,315.505,311.26,314.6,208414.0,3612.0,313.513613
META,2023-11-06 05:00:00+00:00,316.045,318.3,314.51,315.85,162335.0,3574.0,316.133983
META,2023-11-07 05:00:00+00:00,317.005,320.84,315.31,318.9,265782.0,4382.0,318.642559
META,2023-11-08 05:00:00+00:00,318.53,321.27,314.96,319.71,187201.0,3385.0,318.271321
META,2023-11-09 05:00:00+00:00,319.4,324.155,318.875,320.66,262492.0,4468.0,321.073492
META,2023-11-10 05:00:00+00:00,319.73,328.92,319.635,328.78,285187.0,4340.0,325.136803
META,2023-11-13 05:00:00+00:00,326.33,332.32,325.78,329.22,283381.0,5643.0,330.053086
META,2023-11-14 05:00:00+00:00,334.89,337.99,333.53,336.28,327912.0,7227.0,335.682782
META,2023-11-15 05:00:00+00:00,338.265,338.375,330.05,332.79,230151.0,5736.0,333.360971
META,2023-11-16 05:00:00+00:00,329.5,334.555,326.49,334.21,385108.0,5661.0,330.092789
META,2023-11-17 05:00:00+00:00,329.64,335.45,329.39,335.1,166365.0,3590.0,333.978294
META,2023-11-20 05:00:00+00:00,335.17,341.73,334.275,339.95,240385.0,4288.0,338.905839
META,2023-11-21 05:00:00+00:00,338.62,339.67,336.03,337.06,274218.0,5182.0,337.81444
META,2023-11-22 05:00:00+00:00,339.33,342.87,338.78,341.46,188228.0,4152.0,341.419636
META,2023-11-24 05:00:00+00:00,340.37,341.52,336.92,338.22,69645.0,1991.0,338.450917
META,2023-11-27 05:00:00+00:00,336.49,339.88,334.23,334.76,341741.0,5649.0,337.689397
META,2023-11-28 05:00:00+00:00,333.81,339.375,333.77,338.98,194537.0,3617.0,336.308361
META,2023-11-29 05:00:00+00:00,339.69,339.85,330.855,332.2,256516.0,5067.0,334.351546
META,2023-11-30 05:00:00+00:00,331.59,333.22,322.5,327.1,419616.0,7459.0,325.699572
META,2023-12-01 05:00:00+00:00,325.21,326.53,320.8,324.72,289955.0,4878.0,323.787843
META,2023-12-04 05:00:00+00:00,317.24,320.805,313.83,320.0,362112.0,6376.0,316.75315
META,2023-12-05 05:00:00+00:00,319.16,321.87,315.4,318.43,261037.0,4792.0,318.102361
META,2023-12-06 05:00:00+00:00,321.94,322.05,317.055,317.51,168288.0,3498.0,319.286991
META,2023-12-07 05:00:00+00:00,317.775,328.17,317.775,326.56,280225.0,3921.0,325.537274
META,2023-12-08 05:00:00+00:00,323.09,333.17,323.09,332.74,203123.0,3751.0,330.375357
META,2023-12-11 05:00:00+00:00,327.9,328.78,320.0,325.36,479159.0,7200.0,323.521073
META,2023-12-12 05:00:00+00:00,324.81,334.45,324.72,334.21,225119.0,3907.0,330.422816
META,2023-12-13 05:00:00+00:00,334.13,338.35,332.79,334.69,360679.0,5930.0,335.232059
META,2023-12-14 05:00:00+00:00,333.92,334.21,328.785,333.36,402278.0,6361.0,331.726542
META,2023-12-15 05:00:00+00:00,332.39,338.6,331.8,333.57,359155.0,6521.0,336.103635
META,2023-12-18 05:00:00+00:00,337.15,347.56,337.09,344.67,341621.0,6196.0,343.926267
META,2023-12-19 05:00:00+00:00,345.7,353.505,345.12,350.35,376211.0,6307.0,350.533537
META,2023-12-20 05:00:00+00:00,349.075,354.88,347.8,349.44,374049.0,5817.0,350.784275
META,2023-12-21 05:00:00+00:00,353.09,356.21,349.27,353.99,267522.0,5917.0,352.520344
META,2023-12-22 05:00:00+00:00,356.13,357.12,351.35,353.39,193094.0,3822.0,353.698088
META,2023-12-26 05:00:00+00:00,354.95,356.78,353.53,354.86,93656.0,2603.0,355.013472
META,2023-12-27 05:00:00+00:00,356.08,358.94,355.41,357.86,132428.0,2854.0,357.412757
META,2023-12-28 05:00:00+00:00,359.69,361.865,357.905,358.41,232396.0,6749.0,359.908358
META,2023-12-29 05:00:00+00:00,359.515,359.83,351.92,354.26,234530.0,5990.0,354.372222
META,2024-01-02 05:00:00+00:00,351.32,353.11,340.04,346.35,474040.0,9064.0,344.533829
META,2024-01-03 05:00:00+00:00,345.335,347.86,343.55,344.48,249155.0,4910.0,345.280245
META,2024-01-04 05:00:00+00:00,345.03,348.1,343.695,347.31,255411.0,4453.0,346.526614
META,2024-01-05 05:00:00+00:00,347.275,353.42,346.71,351.98,258215.0,4479.0,351.099928
META,2024-01-08 05:00:00+00:00,355.01,358.96,352.12,358.52,279448.0,5386.0,356.661833
META,2024-01-09 05:00:00+00:00,357.445,360.62,355.65,357.4,234537.0,4201.0,358.000987
META,2024-01-10 05:00:00+00:00,360.465,372.885,359.18,370.38,341138.0,6096.0,369.365854
META,2024-01-11 05:00:00+00:00,372.01,372.73,363.01,369.78,315763.0,6890.0,367.704015
META,2024-01-12 05:00:00+00:00,370.155,376.995,369.68,374.4,271238.0,4715.0,374.023941
META,2024-01-16 05:00:00+00:00,373.34,375.39,367.25,367.465,307659.0,5978.0,369.906126
META,2024-01-17 05:00:00+00:00,366.16,368.54,358.65,368.29,231609.0,5053.0,364.765168
META,2024-01-18 05:00:00+00:00,372.14,376.78,371.025,376.13,229747.0,3933.0,374.574496
META,2024-01-19 05:00:00+00:00,379.2,384.35,378.1,383.36,332744.0,5353.0,381.980864
META,2024-01-22 05:00:00+00:00,387.925,390.335,381.38,381.77,293203.0,5046.0,384.57174
META,2024-01-23 05:00:00+00:00,385.33,388.35,382.09,385.23,263783.0,4766.0,384.980402
META,2024-01-24 05:00:00+00:00,389.52,396.13,387.865,390.8,341280.0,6112.0,392.581656
META,2024-01-25 05:00:00+00:00,389.895,395.49,385.92,393.29,302827.0,5727.0,392.609504
META,2024-01-26 05:00:00+00:00,394.65,396.65,391.88,394.11,288982.0,4863.0,394.9089
META,2024-01-29 05:00:00+00:00,394.89,402.81,393.19,401.1,266392.0,4831.0,399.175615
META,2024-01-30 05:00:00+00:00,404.32,406.31,399.59,400.0,514798.0,8123.0,403.204119
META,2024-01-31 05:00:00+00:00,388.99,397.975,387.1,390.06,519999.0,8130.0,393.434093
META,2024-02-01 05:00:00+00:00,393.81,400.32,393.22,394.77,528597.0,8466.0,396.231528
META,2024-02-02 05:00:00+00:00,459.835,485.96,453.06,474.88,1469750.0,20240.0,473.908869
META,2024-02-05 05:00:00+00:00,469.615,471.625,459.375,459.42,892659.0,12999.0,463.62422
META,2024-02-06 05:00:00+00:00,464.285,467.025,454.09,454.66,473242.0,7153.0,457.358182
META,2024-02-07 05:00:00+00:00,458.02,471.5,456.42,469.5,306381.0,5777.0,467.5874
META,2024-02-08 05:00:00+00:00,468.55,470.49,465.17,470.1,435479.0,6608.0,468.276484
META,2024-02-09 05:00:00+00:00,472.72,473.395,467.535,467.88,310707.0,5675.0,469.774675
